Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-05-08 00:00:00+05:30,364.38212535349163,369.00698681124493,357.1411985035184,360.1310119628906,14258083,0.0,0.0,COALINDIA.NS
2025-05-09 00:00:00+05:30,354.1981498284044,358.0755440153424,352.2827906065114,357.2813720703125,3809943,0.0,0.0,COALINDIA.NS
2025-05-12 00:00:00+05:30,366.2040432942454,370.08143708735054,362.04633845390777,369.5208435058594,6743279,0.0,0.0,COALINDIA.NS
2025-05-13 00:00:00+05:30,369.520893516704,373.3515835768684,368.1661278874946,369.1938781738281,6307140,0.0,0.0,COALINDIA.NS
2025-05-14 00:00:00+05:30,370.6887787941976,377.50925405617147,370.40849622676535,376.6216735839844,6822756,0.0,0.0,COALINDIA.NS
2025-05-15 00:00:00+05:30,377.22894805571013,379.7048722908181,373.3515540445438,378.06982421875,10511989,0.0,0.0,COALINDIA.NS
2025-05-16 00:00:00+05:30,379.3311481500301,382.13408766838006,377.0888022379452,378.2099609375,4702603,0.0,0.0,COALINDIA.NS
2025-05-19 00:00:00+05:30,379.2844733697712,380.68594323785067,374.7063156569962,376.2479553222656,5446656,0.0,0.0,COALINDIA.NS
2025-05-20 00:00:00+05:30,378.86399293003217,389.8421727498297,377.46252316580274,381.293212890625,18755291,0.0,0.0,COALINDIA.NS
2025-05-21 00:00:00+05:30,384.6100389508657,386.38522840153536,377.6961266881129,378.723876953125,7393102,0.0,0.0,COALINDIA.NS
2025-05-22 00:00:00+05:30,378.39683823051763,379.93844927626907,367.37195410207795,372.65081787109375,7936875,0.0,0.0,COALINDIA.NS
2025-05-23 00:00:00+05:30,373.91217419925437,376.52823989507124,372.7909868936313,375.12677001953125,4178408,0.0,0.0,COALINDIA.NS
2025-05-26 00:00:00+05:30,376.1077855250757,379.1443035725813,375.36034633395764,376.2479553222656,6067873,0.0,0.0,COALINDIA.NS
2025-05-27 00:00:00+05:30,376.0610454935088,377.0420629026498,372.1369188309953,373.6785583496094,6553758,0.0,0.0,COALINDIA.NS
2025-05-28 00:00:00+05:30,374.6595835538615,375.4537554560097,370.45517426210995,372.04351806640625,6002200,0.0,0.0,COALINDIA.NS
2025-05-29 00:00:00+05:30,373.72527037791673,374.84645759424063,370.92233085008235,372.04351806640625,7724668,0.0,0.0,COALINDIA.NS
2025-05-30 00:00:00+05:30,372.7442457219733,378.1632506322047,370.3150258090171,371.2026062011719,6565658,0.0,0.0,COALINDIA.NS
2025-06-02 00:00:00+05:30,372.744241945367,375.0332920510763,369.52085017831826,373.4449768066406,6119571,0.0,0.0,COALINDIA.NS
2025-06-03 00:00:00+05:30,373.44503467071763,374.192473900033,364.84934096869637,367.04498291015625,7360608,0.0,0.0,COALINDIA.NS
2025-06-04 00:00:00+05:30,367.0449749657647,369.05374279992816,364.0084568288033,368.6800231933594,3861957,0.0,0.0,COALINDIA.NS
2025-06-05 00:00:00+05:30,368.6799835667247,371.6697686109041,366.76462445533724,368.96026611328125,6097293,0.0,0.0,COALINDIA.NS
2025-06-06 00:00:00+05:30,371.71651247230335,374.28587377333815,370.0347316038404,372.7442626953125,7633919,0.0,0.0,COALINDIA.NS
2025-06-09 00:00:00+05:30,374.5661393976062,379.5180162435579,373.72526325787095,374.6595764160156,9626374,0.0,0.0,COALINDIA.NS
2025-06-10 00:00:00+05:30,376.5282013593479,377.9296710914547,372.65080746978083,373.3048095703125,6362912,0.0,0.0,COALINDIA.NS
2025-06-11 00:00:00+05:30,373.818720992266,382.60125946293465,372.2303771302085,375.6873474121094,11946342,0.0,0.0,COALINDIA.NS
2025-06-12 00:00:00+05:30,375.5939172803469,375.92093261241524,365.78362839615875,366.9048156738281,11262656,0.0,0.0,COALINDIA.NS
2025-06-13 00:00:00+05:30,364.38210877394386,366.57775026017634,360.6448563762624,365.5032958984375,5253032,0.0,0.0,COALINDIA.NS
2025-06-16 00:00:00+05:30,365.3164562526055,368.6799894296492,360.8317643585311,368.4464111328125,3706240,0.0,0.0,COALINDIA.NS
2025-06-17 00:00:00+05:30,368.1193977469245,369.8478828551842,364.4755819997405,365.59674072265625,3248476,0.0,0.0,COALINDIA.NS
2025-06-18 00:00:00+05:30,365.59674792280197,367.5588113677657,362.6069627565025,364.70916748046875,4118145,0.0,0.0,COALINDIA.NS
2025-06-19 00:00:00+05:30,364.7091735603146,365.78362806788033,358.3091222580641,359.0098571777344,4416367,0.0,0.0,COALINDIA.NS
2025-06-20 00:00:00+05:30,358.9631110279653,366.06386790819835,358.9163782643219,363.4945068359375,6531957,0.0,0.0,COALINDIA.NS
2025-06-23 00:00:00+05:30,361.5792034950985,367.27851964038126,359.4302945694394,366.7179260253906,3359491,0.0,0.0,COALINDIA.NS
2025-06-24 00:00:00+05:30,368.5398435682231,369.4274239773726,365.03616915927046,366.8580627441406,4606984,0.0,0.0,COALINDIA.NS
2025-06-25 00:00:00+05:30,367.97924474026024,369.42741873689425,365.31644652463405,366.0171813964844,4672204,0.0,0.0,COALINDIA.NS
2025-06-26 00:00:00+05:30,366.2507539193003,368.773410823424,364.9894254672384,368.259521484375,5569101,0.0,0.0,COALINDIA.NS
2025-06-27 00:00:00+05:30,369.0536933625602,371.57635026668396,366.3441909366705,368.259521484375,16253653,0.0,0.0,COALINDIA.NS
2025-06-30 00:00:00+05:30,369.52087150788054,371.2960608896468,365.1295880519011,366.2040710449219,4870935,0.0,0.0,COALINDIA.NS
2025-07-01 00:00:00+05:30,366.7179207988394,368.025953539858,363.44782468980515,364.1485595703125,5997283,0.0,0.0,COALINDIA.NS
2025-07-02 00:00:00+05:30,364.3821554907308,365.97049936857337,360.1310417485296,361.48577880859375,7752338,0.0,0.0,COALINDIA.NS
2025-07-03 00:00:00+05:30,362.42010576375327,363.44785604642874,360.1777596552655,361.06536865234375,3851213,0.0,0.0,COALINDIA.NS
2025-07-04 00:00:00+05:30,362.2332491494509,362.4200946868772,358.2156851695979,360.73834228515625,3990767,0.0,0.0,COALINDIA.NS
2025-07-07 00:00:00+05:30,361.1120619367452,361.1120619367452,358.7762788711776,359.0098571777344,2810768,0.0,0.0,COALINDIA.NS
2025-07-08 00:00:00+05:30,359.6638761580777,360.1777370106197,357.18792337862266,357.7018127441406,5231160,0.0,0.0,COALINDIA.NS
2025-07-09 00:00:00+05:30,357.88869354682396,362.6536970180016,357.7018479970198,361.99969482421875,4497121,0.0,0.0,COALINDIA.NS
2025-07-10 00:00:00+05:30,362.56025110717513,363.307718827022,357.42152814926243,358.822998046875,4668066,0.0,0.0,COALINDIA.NS
2025-07-11 00:00:00+05:30,358.8229531737525,359.05653146081085,355.59958992013287,355.9266052246094,4677164,0.0,0.0,COALINDIA.NS
2025-07-14 00:00:00+05:30,356.9076537385086,360.5514696316729,356.4404971236676,358.6361389160156,5109504,0.0,0.0,COALINDIA.NS
2025-07-15 00:00:00+05:30,358.682852745281,361.8128078508471,358.2624288884895,361.06536865234375,4586811,0.0,0.0,COALINDIA.NS
2025-07-16 00:00:00+05:30,361.2522141954807,362.51354279181066,359.66389877041667,361.06536865234375,5205724,0.0,0.0,COALINDIA.NS
2025-07-17 00:00:00+05:30,361.6259377061336,362.7004207709483,359.6171698895732,360.5514831542969,3749218,0.0,0.0,COALINDIA.NS
2025-07-18 00:00:00+05:30,361.5792125569347,363.68141728110294,358.86970994837986,362.9806823730469,5172481,0.0,0.0,COALINDIA.NS
2025-07-21 00:00:00+05:30,363.44780373630476,363.82152328176795,360.08427080118895,361.3923034667969,4396850,0.0,0.0,COALINDIA.NS
2025-07-22 00:00:00+05:30,361.3923223691096,366.0171839609149,360.1777266545825,363.541259765625,5043629,0.0,0.0,COALINDIA.NS
2025-07-23 00:00:00+05:30,363.8215572097728,366.67122959974324,363.3076963509628,365.0828857421875,3670943,0.0,0.0,COALINDIA.NS
2025-07-24 00:00:00+05:30,364.4755682415879,365.08286609103175,358.6828152631046,360.22442626953125,4022204,0.0,0.0,COALINDIA.NS
2025-07-25 00:00:00+05:30,360.2244563723969,360.55147170726354,355.03902932300184,355.7864685058594,4616856,0.0,0.0,COALINDIA.NS
2025-07-28 00:00:00+05:30,356.1602043366145,358.6361286216066,352.23607747939894,353.4974060058594,4521716,0.0,0.0,COALINDIA.NS
2025-07-29 00:00:00+05:30,352.1893680088833,359.00984288358944,352.1893680088833,358.4492492675781,4872086,0.0,0.0,COALINDIA.NS
2025-07-30 00:00:00+05:30,358.7762462221543,358.82295047402476,354.1513847680071,354.945556640625,5107774,0.0,0.0,COALINDIA.NS
2025-07-31 00:00:00+05:30,353.1703646305208,354.104677764464,350.08714269369796,351.6287536621094,6461803,0.0,0.0,COALINDIA.NS
2025-08-01 00:00:00+05:30,350.3674603148595,356.1134809614278,346.3499248417732,348.03167724609375,13769152,0.0,0.0,COALINDIA.NS
2025-08-04 00:00:00+05:30,347.9849535586218,353.87111515804065,345.88274891411857,350.087158203125,19756930,0.0,0.0,COALINDIA.NS
2025-08-05 00:00:00+05:30,351.3017726089015,355.6930561717035,349.900302771366,354.5718688964844,6846687,0.0,0.0,COALINDIA.NS
2025-08-06 00:00:00+05:30,354.5718466863628,358.411450030775,354.1452112337466,357.2738037109375,5808208,5.5,0.0,COALINDIA.NS
2025-08-07 00:00:00+05:30,355.51989677009755,360.4971753248789,354.1926282752792,359.8335266113281,3468573,0.0,0.0,COALINDIA.NS
2025-08-08 00:00:00+05:30,359.3121203085354,362.2510906674367,358.506269397376,359.97576904296875,4172600,0.0,0.0,COALINDIA.NS
2025-08-11 00:00:00+05:30,358.3640711167279,364.7160384475308,356.98938255143514,362.63031005859375,5740719,0.0,0.0,COALINDIA.NS
2025-08-12 00:00:00+05:30,361.72962596046835,366.37510900385337,361.39783054218316,365.3322448730469,4860757,0.0,0.0,COALINDIA.NS
