Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-05-08 00:00:00+05:30,375.1421379945998,381.355569356843,365.15092216070053,367.9842529296875,5891937,0.0,0.0,TATAPOWER.NS
2025-05-09 00:00:00+05:30,356.05446375384827,369.8731289984021,355.15973570790254,368.82928466796875,9008734,0.0,0.0,TATAPOWER.NS
2025-05-12 00:00:00+05:30,379.76492950119666,390.70056883238294,376.28540789581916,389.10992431640625,8931721,0.0,0.0,TATAPOWER.NS
2025-05-13 00:00:00+05:30,389.7064313936131,393.5836066585514,385.779530472278,387.022216796875,5941514,0.0,0.0,TATAPOWER.NS
2025-05-14 00:00:00+05:30,388.2151985068644,396.56604434036024,388.01635656408223,394.6274719238281,8640596,0.0,0.0,TATAPOWER.NS
2025-05-15 00:00:00+05:30,400.6420529376245,401.6362019523581,390.3526045673281,395.6216125488281,18848985,0.0,0.0,TATAPOWER.NS
2025-05-16 00:00:00+05:30,395.6216136632619,407.4022552498235,395.3233507545895,403.4256591796875,13234846,0.0,0.0,TATAPOWER.NS
2025-05-19 00:00:00+05:30,405.41395633025957,409.5396990152407,404.2209957152337,405.71221923828125,6903749,0.0,0.0,TATAPOWER.NS
2025-05-20 00:00:00+05:30,405.91102199374507,406.3584011765197,395.96953205670485,396.6157531738281,5873673,0.0,0.0,TATAPOWER.NS
2025-05-21 00:00:00+05:30,398.4549046497889,400.4929282908505,393.8321178956066,399.498779296875,3841567,0.0,0.0,TATAPOWER.NS
2025-05-22 00:00:00+05:30,396.6654705720218,400.1946875605503,387.22105460602126,393.2853698730469,5109983,0.0,0.0,TATAPOWER.NS
2025-05-23 00:00:00+05:30,393.8321281687069,400.4432130832903,391.24733464914226,399.6976013183594,5125963,0.0,0.0,TATAPOWER.NS
2025-05-26 00:00:00+05:30,399.8964570464336,403.6245159996322,398.25611717483054,400.2444152832031,5935753,0.0,0.0,TATAPOWER.NS
2025-05-27 00:00:00+05:30,400.54262682061415,401.63619679057064,396.0689563118083,399.84674072265625,4088356,0.0,0.0,TATAPOWER.NS
2025-05-28 00:00:00+05:30,398.6040669619168,402.18297920990386,393.1859425958474,394.0309753417969,5224499,0.0,0.0,TATAPOWER.NS
2025-05-29 00:00:00+05:30,396.3672357640956,396.81458463024103,392.78829313982646,394.97540283203125,3547895,0.0,0.0,TATAPOWER.NS
2025-05-30 00:00:00+05:30,394.67717769885957,397.56020391147507,388.76197864307903,390.5017395019531,6602059,0.0,0.0,TATAPOWER.NS
2025-06-02 00:00:00+05:30,390.5017239096844,395.870152902501,388.8116887748151,394.5280456542969,4988795,0.0,0.0,TATAPOWER.NS
2025-06-03 00:00:00+05:30,394.5280540372277,396.8145847019964,387.569010731732,389.2093505859375,4922600,0.0,0.0,TATAPOWER.NS
2025-06-04 00:00:00+05:30,388.7122823001223,392.6888785384867,386.77367949831097,391.3467712402344,7238701,0.0,0.0,TATAPOWER.NS
2025-06-05 00:00:00+05:30,390.7005751309375,395.6216250449127,390.0046586630347,391.2473449707031,3947460,0.0,0.0,TATAPOWER.NS
2025-06-06 00:00:00+05:30,389.8058274210812,398.45490548335033,389.8058274210812,397.21221923828125,6204861,0.0,0.0,TATAPOWER.NS
2025-06-09 00:00:00+05:30,398.05725136816966,405.11571529760045,397.6595978381354,403.8233337402344,5981383,0.0,0.0,TATAPOWER.NS
2025-06-10 00:00:00+05:30,406.6069412125995,413.5659842162382,403.823336146752,410.7823791503906,10129259,0.0,0.0,TATAPOWER.NS
2025-06-11 00:00:00+05:30,412.5718509198674,414.3613070533091,406.95491492093123,409.63909912109375,6791313,0.0,0.0,TATAPOWER.NS
